,row_close,levelCounter,trial_set,row_start,time_secs,ptcp,feedbackType,correctCounter,Change Flag
1648,97250,4.0,2,96808.0,3.3233082706766917,tsvr12,incongruent,4.0,97250
1649,100107,5.0,2,99668.0,3.300751879699248,tsvr12,none,5.0,100107
1650,102531,6.0,2,102099.0,3.2481203007518795,tsvr12,incongruent,6.0,102531
1651,105672,7.0,2,105213.0,3.4511278195488724,tsvr12,none,7.0,105672
1652,109111,8.0,2,108676.0,3.2706766917293235,tsvr12,incongruent,8.0,109111
1653,111578,9.0,2,111150.0,3.218045112781955,tsvr12,none,9.0,111578
1654,114081,10.0,2,113648.0,3.255639097744361,tsvr12,congruent,10.0,114081
1655,116632,11.0,2,116202.0,3.2330827067669174,tsvr12,congruent,11.0,116632
1656,119933,12.0,2,119496.0,3.2857142857142856,tsvr12,congruent,12.0,119933
1657,122634,13.0,2,122203.0,3.2406015037593985,tsvr12,none,13.0,122634
1658,126003,14.0,2,124898.0,8.308270676691729,tsvr12,incongruent,14.0,126003
1659,130363,15.0,2,129929.0,3.263157894736842,tsvr12,incongruent,15.0,130363
1660,132626,16.0,2,132195.0,3.2406015037593985,tsvr12,incongruent,16.0,132626
1661,135840,17.0,2,135413.0,3.210526315789474,tsvr12,congruent,17.0,135840
1662,138478,18.0,2,138032.0,3.3533834586466167,tsvr12,none,18.0,138478
1663,141367,19.0,2,140936.0,3.2406015037593985,tsvr12,congruent,19.0,141367
1664,147740,20.0,2,146714.0,7.714285714285714,tsvr12,incongruent,20.0,147740
1665,154861,21.0,2,154430.0,3.2406015037593985,tsvr12,incongruent,21.0,154861
1666,157838,22.0,2,157403.0,3.2706766917293235,tsvr12,congruent,22.0,157838
1667,160011,23.0,2,159582.0,3.225563909774436,tsvr12,none,23.0,160011
1668,162391,24.0,2,161961.0,3.2330827067669174,tsvr12,congruent,24.0,162391
1669,170114,25.0,2,168835.0,9.61654135338346,tsvr12,none,,
1670,172941,26.0,2,172510.0,3.2406015037593985,tsvr12,incongruent,25.0,172941
1671,175476,27.0,2,175044.0,3.2481203007518795,tsvr12,congruent,26.0,175476
1672,182106,28.0,2,181420.0,5.157894736842105,tsvr12,none,,
1673,184426,29.0,2,183995.0,3.2406015037593985,tsvr12,incongruent,27.0,184426
1674,187479,30.0,2,187047.0,3.2481203007518795,tsvr12,congruent,28.0,187479
1675,190173,31.0,2,189744.0,3.225563909774436,tsvr12,congruent,29.0,190173
1676,192972,32.0,2,192540.0,3.2481203007518795,tsvr12,incongruent,30.0,192972
1677,195779,33.0,2,195350.0,3.225563909774436,tsvr12,none,31.0,195779
1678,205881,34.0,2,202151.0,28.045112781954888,tsvr12,congruent,32.0,205881
1679,208379,35.0,2,208379.0,0.0,tsvr12,incongruent,33.0,208379
1680,210836,0.0,3,210402.0,3.263157894736842,tsvr12,none,0.0,210836
1681,213233,1.0,3,212801.0,3.2481203007518795,tsvr12,none,1.0,213233
1682,215293,2.0,3,214862.0,3.2406015037593985,tsvr12,none,2.0,215293
1683,217506,3.0,3,217075.0,3.2406015037593985,tsvr12,congruent,3.0,217506
1684,219703,4.0,3,219263.0,3.308270676691729,tsvr12,incongruent,4.0,219703
1685,222117,5.0,3,221687.0,3.2330827067669174,tsvr12,none,5.0,222117
1686,224283,6.0,3,223851.0,3.2481203007518795,tsvr12,congruent,6.0,224283
1687,226426,7.0,3,225994.0,3.2481203007518795,tsvr12,incongruent,7.0,226426
1688,228683,8.0,3,228257.0,3.2030075187969924,tsvr12,congruent,8.0,228683
1689,230891,9.0,3,230460.0,3.2406015037593985,tsvr12,congruent,9.0,230891
1690,233095,10.0,3,232666.0,3.225563909774436,tsvr12,none,10.0,233095
1691,235254,11.0,3,234795.0,3.4511278195488724,tsvr12,incongruent,,
1692,238092,12.0,3,237658.0,3.263157894736842,tsvr12,incongruent,11.0,238091
1693,240136,13.0,3,239704.0,3.2481203007518795,tsvr12,incongruent,12.0,240136
1694,243005,14.0,3,241897.0,8.330827067669173,tsvr12,none,13.0,243005
1695,245432,15.0,3,245003.0,3.225563909774436,tsvr12,incongruent,14.0,245432
1696,247484,16.0,3,247049.0,3.2706766917293235,tsvr12,incongruent,15.0,247484
1697,249587,17.0,3,249153.0,3.263157894736842,tsvr12,none,16.0,249587
1698,251648,18.0,3,251225.0,3.180451127819549,tsvr12,incongruent,17.0,251648
1699,254129,19.0,3,253707.0,3.172932330827068,tsvr12,incongruent,18.0,254129
1700,257215,20.0,3,256787.0,3.218045112781955,tsvr12,none,,
1701,260013,21.0,3,259046.0,7.2706766917293235,tsvr12,incongruent,19.0,260013
1702,262077,22.0,3,261651.0,3.2030075187969924,tsvr12,congruent,20.0,262077
1703,264218,23.0,3,263788.0,3.2330827067669174,tsvr12,congruent,21.0,264217
1704,266700,24.0,3,266275.0,3.1954887218045114,tsvr12,incongruent,22.0,266700
1705,268927,25.0,3,268508.0,3.1503759398496243,tsvr12,congruent,23.0,268927
1706,271236,26.0,3,270818.0,3.142857142857143,tsvr12,none,24.0,271236
1707,273262,27.0,3,272840.0,3.172932330827068,tsvr12,none,25.0,273262
1708,275348,28.0,3,274920.0,3.218045112781955,tsvr12,congruent,26.0,275348
1709,277449,29.0,3,276999.0,3.3834586466165413,tsvr12,incongruent,27.0,277449
1710,280151,30.0,3,279726.0,3.1954887218045114,tsvr12,none,28.0,280151
1711,282240,31.0,3,281816.0,3.18796992481203,tsvr12,congruent,29.0,282240
1712,284330,32.0,3,283911.0,3.1503759398496243,tsvr12,congruent,30.0,284330
1713,286839,33.0,3,285964.0,6.578947368421052,tsvr12,none,31.0,286839
1714,290242,34.0,3,289790.0,3.398496240601504,tsvr12,congruent,,
1715,2843,0.0,1,2116.0,5.466165413533835,tsvr11,congruent,0.0,2843
1716,5835,1.0,1,4875.0,7.2180451127819545,tsvr11,incongruent,1.0,5835
1717,9083,2.0,1,8511.0,4.3007518796992485,tsvr11,incongruent,2.0,9082
1718,11962,3.0,1,11518.0,3.338345864661654,tsvr11,congruent,3.0,11962
1719,15112,4.0,1,14583.0,3.9774436090225564,tsvr11,none,4.0,15112
1720,18719,5.0,1,18264.0,3.4210526315789473,tsvr11,incongruent,5.0,18719
1721,22697,6.0,1,22198.0,3.7518796992481205,tsvr11,none,6.0,22697
1722,26165,7.0,1,25674.0,3.691729323308271,tsvr11,incongruent,,
1723,29946,8.0,1,29468.0,3.593984962406015,tsvr11,none,7.0,29946
1724,33689,9.0,1,33243.0,3.3533834586466167,tsvr11,none,,
1725,40474,10.0,1,39503.0,7.3007518796992485,tsvr11,incongruent,8.0,40474
1726,43497,11.0,1,42647.0,6.390977443609023,tsvr11,incongruent,9.0,43497
1727,46880,12.0,1,46354.0,3.954887218045113,tsvr11,incongruent,10.0,46880
1728,50734,13.0,1,50045.0,5.180451127819549,tsvr11,incongruent,11.0,50734
1729,53657,14.0,1,53195.0,3.473684210526316,tsvr11,congruent,,
1730,58242,15.0,1,57648.0,4.466165413533835,tsvr11,none,12.0,58242
1731,61732,16.0,1,61136.0,4.481203007518797,tsvr11,none,13.0,61732
1732,64888,17.0,1,64378.0,3.8345864661654137,tsvr11,none,14.0,64888
1733,72666,18.0,1,67329.0,40.12781954887218,tsvr11,congruent,15.0,72666
1734,75214,19.0,1,74685.0,3.9774436090225564,tsvr11,incongruent,16.0,75214
1735,77826,20.0,1,77349.0,3.5864661654135337,tsvr11,congruent,17.0,77826
1736,87974,21.0,1,80715.0,54.578947368421055,tsvr11,incongruent,18.0,87974
1737,91140,22.0,1,90698.0,3.3233082706766917,tsvr11,congruent,19.0,91140
1738,93629,23.0,1,93194.0,3.2706766917293235,tsvr11,none,20.0,93629
1739,95863,24.0,1,95421.0,3.3233082706766917,tsvr11,congruent,21.0,95863
1740,98854,25.0,1,98420.0,3.263157894736842,tsvr11,congruent,22.0,98854
1741,101942,26.0,1,101502.0,3.308270676691729,tsvr11,none,23.0,101942
1742,105820,27.0,1,105385.0,3.2706766917293235,tsvr11,congruent,24.0,105820
1743,109015,28.0,1,108584.0,3.2406015037593985,tsvr11,congruent,25.0,109015
1744,111134,29.0,1,110708.0,3.2030075187969924,tsvr11,congruent,26.0,111134
1745,114520,30.0,1,114063.0,3.43609022556391,tsvr11,none,27.0,114520
1746,118510,31.0,1,117988.0,3.924812030075188,tsvr11,congruent,,
1747,124931,32.0,1,124488.0,3.330827067669173,tsvr11,congruent,28.0,124931
1748,128380,33.0,1,127941.0,3.300751879699248,tsvr11,incongruent,29.0,128380
1749,131851,34.0,1,131422.0,3.225563909774436,tsvr11,incongruent,30.0,131851
1750,136349,35.0,1,136349.0,0.0,tsvr11,none,31.0,136349
1751,139522,0.0,2,138622.0,6.7669172932330826,tsvr11,incongruent,,
1752,141735,1.0,2,141300.0,3.2706766917293235,tsvr11,congruent,0.0,141735
1753,144120,2.0,2,143689.0,3.2406015037593985,tsvr11,none,1.0,144120
1754,147116,3.0,2,146684.0,3.2481203007518795,tsvr11,none,2.0,147116
1755,150767,4.0,2,150086.0,5.120300751879699,tsvr11,incongruent,3.0,150767
1756,153831,5.0,2,153386.0,3.345864661654135,tsvr11,none,4.0,153831
1757,155946,6.0,2,155484.0,3.473684210526316,tsvr11,incongruent,5.0,155946
1758,159190,7.0,2,158731.0,3.4511278195488724,tsvr11,congruent,6.0,159190
1759,162980,8.0,2,162548.0,3.2481203007518795,tsvr11,none,7.0,162980
1760,166012,9.0,2,165582.0,3.2330827067669174,tsvr11,none,8.0,166012
1761,169591,10.0,2,169159.0,3.2481203007518795,tsvr11,incongruent,9.0,169591
1762,174277,11.0,2,173843.0,3.263157894736842,tsvr11,congruent,10.0,174277
1763,179273,12.0,2,178842.0,3.2406015037593985,tsvr11,congruent,11.0,179273
1764,181764,13.0,2,181334.0,3.2330827067669174,tsvr11,none,12.0,181764
1765,184566,14.0,2,184131.0,3.2706766917293235,tsvr11,incongruent,13.0,184566
1766,187242,15.0,2,186655.0,4.413533834586466,tsvr11,incongruent,14.0,187242
1767,189684,16.0,2,189177.0,3.81203007518797,tsvr11,incongruent,,
1768,192624,17.0,2,192183.0,3.3157894736842106,tsvr11,incongruent,15.0,192624
1769,197766,18.0,2,196978.0,5.924812030075188,tsvr11,none,16.0,197766
1770,200188,19.0,2,199747.0,3.3157894736842106,tsvr11,congruent,17.0,200188
1771,204288,20.0,2,202279.0,15.105263157894736,tsvr11,incongruent,18.0,204288
1772,222460,21.0,2,210744.0,88.09022556390977,tsvr11,congruent,19.0,222460
1773,225128,22.0,2,224693.0,3.2706766917293235,tsvr11,congruent,20.0,225128
1774,227693,23.0,2,227255.0,3.293233082706767,tsvr11,incongruent,21.0,227693
1775,230129,24.0,2,229705.0,3.18796992481203,tsvr11,incongruent,22.0,230129
1776,232361,25.0,2,231931.0,3.2330827067669174,tsvr11,none,23.0,232361
1777,234770,26.0,2,234326.0,3.338345864661654,tsvr11,none,24.0,234770
1778,237990,27.0,2,236552.0,10.81203007518797,tsvr11,none,25.0,237990
1779,240787,28.0,2,240361.0,3.2030075187969924,tsvr11,none,26.0,240787
1780,245436,29.0,2,245012.0,3.18796992481203,tsvr11,none,27.0,245436
1781,248307,30.0,2,247881.0,3.2030075187969924,tsvr11,congruent,28.0,248307
1782,251271,31.0,2,250837.0,3.263157894736842,tsvr11,congruent,29.0,251271
1783,256987,32.0,2,254083.0,21.834586466165412,tsvr11,incongruent,30.0,256987
1784,259698,33.0,2,259275.0,3.180451127819549,tsvr11,congruent,31.0,259698
1785,262372,34.0,2,261932.0,3.308270676691729,tsvr11,congruent,32.0,262372
1786,264228,35.0,2,99.0,1985.9323308270677,tsvr11,congruent,33.0,264228
1787,267107,0.0,3,266676.0,3.2406015037593985,tsvr11,incongruent,0.0,267107
1788,271285,1.0,3,270455.0,6.2406015037593985,tsvr11,incongruent,1.0,271285
1789,275296,2.0,3,274864.0,3.2481203007518795,tsvr11,none,2.0,275296
1790,279998,3.0,3,279569.0,3.225563909774436,tsvr11,congruent,3.0,279998
1791,283956,4.0,3,283530.0,3.2030075187969924,tsvr11,congruent,4.0,283956
1792,286907,5.0,3,286481.0,3.2030075187969924,tsvr11,congruent,5.0,286907
1793,292099,6.0,3,291590.0,3.827067669172932,tsvr11,none,6.0,292099
1794,296464,7.0,3,296005.0,3.4511278195488724,tsvr11,none,7.0,296464
1795,300621,8.0,3,300193.0,3.218045112781955,tsvr11,none,8.0,300621
1796,304136,9.0,3,303641.0,3.7218045112781954,tsvr11,none,9.0,304136
1797,307147,10.0,3,306718.0,3.225563909774436,tsvr11,incongruent,10.0,307147
1798,311395,11.0,3,310965.0,3.2330827067669174,tsvr11,congruent,11.0,311395
1799,314166,12.0,3,313717.0,3.3759398496240602,tsvr11,incongruent,12.0,314166
1800,317179,13.0,3,316546.0,4.7593984962406015,tsvr11,congruent,13.0,317179
1801,324902,14.0,3,324478.0,3.18796992481203,tsvr11,none,14.0,324902
1802,327948,15.0,3,327527.0,3.1654135338345863,tsvr11,incongruent,15.0,327948
1803,330128,16.0,3,329702.0,3.2030075187969924,tsvr11,congruent,16.0,330128
1804,334746,17.0,3,334316.0,3.2330827067669174,tsvr11,congruent,17.0,334746
1805,337487,18.0,3,337010.0,3.5864661654135337,tsvr11,incongruent,18.0,337487
1806,339778,19.0,3,339353.0,3.1954887218045114,tsvr11,none,19.0,339778
1807,343666,20.0,3,343220.0,3.3533834586466167,tsvr11,none,20.0,343666
1808,348757,21.0,3,348337.0,3.1578947368421053,tsvr11,incongruent,21.0,348757
1809,351068,22.0,3,350636.0,3.2481203007518795,tsvr11,none,22.0,351068
1810,353195,23.0,3,352751.0,3.338345864661654,tsvr11,none,23.0,353195
1811,356910,24.0,3,356487.0,3.180451127819549,tsvr11,none,24.0,356910
1812,361103,25.0,3,360679.0,3.18796992481203,tsvr11,congruent,25.0,361103
1813,364125,26.0,3,363699.0,3.2030075187969924,tsvr11,incongruent,26.0,364125
1814,368780,27.0,3,368264.0,3.8796992481203008,tsvr11,congruent,27.0,368780
1815,371106,28.0,3,370688.0,3.142857142857143,tsvr11,incongruent,28.0,371106
1816,373224,29.0,3,372805.0,3.1503759398496243,tsvr11,incongruent,29.0,373224
1817,378945,30.0,3,377598.0,10.12781954887218,tsvr11,none,30.0,378945
1818,381108,31.0,3,380675.0,3.255639097744361,tsvr11,incongruent,31.0,381108
1819,383251,32.0,3,382814.0,3.2857142857142856,tsvr11,congruent,32.0,383251
1820,385753,33.0,3,385323.0,3.2330827067669174,tsvr11,congruent,33.0,385753
1821,388258,34.0,3,387831.0,3.210526315789474,tsvr11,incongruent,34.0,388258
1822,2380,0.0,1,1951.0,3.225563909774436,tsvr06,incongruent,0.0,2380
1823,6114,1.0,1,5665.0,3.3759398496240602,tsvr06,congruent,,
1824,8234,2.0,1,7794.0,3.308270676691729,tsvr06,congruent,1.0,8234
1825,10994,3.0,1,10563.0,3.2406015037593985,tsvr06,none,2.0,10994
1826,13201,4.0,1,12760.0,3.3157894736842106,tsvr06,congruent,3.0,13201
1827,15648,5.0,1,15213.0,3.2706766917293235,tsvr06,none,4.0,15648
1828,17946,6.0,1,17517.0,3.225563909774436,tsvr06,incongruent,5.0,17946
1829,20191,7.0,1,19757.0,3.263157894736842,tsvr06,incongruent,6.0,20191
1830,22275,8.0,1,21849.0,3.2030075187969924,tsvr06,none,7.0,22275
1831,25712,9.0,1,25278.0,3.263157894736842,tsvr06,none,8.0,25712
1832,27929,10.0,1,27498.0,3.2406015037593985,tsvr06,incongruent,9.0,27929
1833,30191,11.0,1,29754.0,3.2857142857142856,tsvr06,none,10.0,30191
1834,32409,12.0,1,31975.0,3.263157894736842,tsvr06,congruent,11.0,32409
1835,35599,13.0,1,35172.0,3.210526315789474,tsvr06,congruent,12.0,35599
1836,37935,14.0,1,37500.0,3.2706766917293235,tsvr06,none,13.0,37935
1837,40835,15.0,1,40402.0,3.255639097744361,tsvr06,incongruent,14.0,40835
1838,43458,16.0,1,43024.0,3.263157894736842,tsvr06,incongruent,15.0,43458
1839,46083,17.0,1,45653.0,3.2330827067669174,tsvr06,congruent,16.0,46083
1840,48326,18.0,1,47889.0,3.2857142857142856,tsvr06,incongruent,17.0,48326
1841,50536,19.0,1,50102.0,3.263157894736842,tsvr06,congruent,18.0,50536
1842,52974,20.0,1,52545.0,3.225563909774436,tsvr06,congruent,19.0,52974
1843,55852,21.0,1,55389.0,3.481203007518797,tsvr06,incongruent,,
1844,59745,22.0,1,59301.0,3.338345864661654,tsvr06,none,20.0,59745
1845,62404,23.0,1,61976.0,3.218045112781955,tsvr06,congruent,21.0,62404
1846,65387,24.0,1,64961.0,3.2030075187969924,tsvr06,incongruent,22.0,65387
1847,67595,25.0,1,67162.0,3.255639097744361,tsvr06,congruent,23.0,67595
1848,69902,26.0,1,69463.0,3.300751879699248,tsvr06,none,24.0,69902
1849,73016,27.0,1,72585.0,3.2406015037593985,tsvr06,none,25.0,73016
1850,75576,28.0,1,75132.0,3.338345864661654,tsvr06,incongruent,26.0,75576
1851,78415,29.0,1,77986.0,3.225563909774436,tsvr06,incongruent,27.0,78415
1852,80945,30.0,1,80513.0,3.2481203007518795,tsvr06,none,28.0,80945
1853,83429,31.0,1,82999.0,3.2330827067669174,tsvr06,none,29.0,83429
1854,86679,32.0,1,86246.0,3.255639097744361,tsvr06,congruent,30.0,86679
1855,89223,33.0,1,88788.0,3.2706766917293235,tsvr06,none,31.0,89222
1856,91616,34.0,1,91179.0,3.2857142857142856,tsvr06,congruent,32.0,91616
1857,93668,35.0,1,93668.0,0.0,tsvr06,incongruent,33.0,93668
1858,96302,0.0,2,95859.0,3.330827067669173,tsvr06,incongruent,0.0,96302
1859,98373,1.0,2,97927.0,3.3533834586466167,tsvr06,none,1.0,98373
1860,101416,2.0,2,100976.0,3.308270676691729,tsvr06,congruent,2.0,101416
1861,103656,3.0,2,103223.0,3.255639097744361,tsvr06,none,3.0,103656
1862,106124,4.0,2,105674.0,3.3834586466165413,tsvr06,none,4.0,106124
1863,108332,5.0,2,107882.0,3.3834586466165413,tsvr06,congruent,5.0,108332
1864,110899,6.0,2,110467.0,3.2481203007518795,tsvr06,none,6.0,110899
1865,113493,7.0,2,113063.0,3.2330827067669174,tsvr06,none,7.0,113493
1866,116520,8.0,2,116082.0,3.293233082706767,tsvr06,congruent,8.0,116520
1867,118615,9.0,2,118188.0,3.210526315789474,tsvr06,congruent,9.0,118615
1868,121505,10.0,2,121068.0,3.2857142857142856,tsvr06,incongruent,10.0,121505
1869,124433,11.0,2,123985.0,3.3684210526315788,tsvr06,incongruent,11.0,124433
1870,127282,12.0,2,126855.0,3.210526315789474,tsvr06,none,12.0,127282
1871,129434,13.0,2,128997.0,3.2857142857142856,tsvr06,incongruent,13.0,129434
1872,132957,14.0,2,132528.0,3.225563909774436,tsvr06,congruent,14.0,132957
1873,138418,15.0,2,137985.0,3.255639097744361,tsvr06,none,15.0,138418
1874,140918,16.0,2,140487.0,3.2406015037593985,tsvr06,none,16.0,140918
1875,143130,17.0,2,142694.0,3.2781954887218046,tsvr06,incongruent,17.0,143130
1876,145507,18.0,2,145074.0,3.255639097744361,tsvr06,none,18.0,145507
1877,148420,19.0,2,147996.0,3.18796992481203,tsvr06,congruent,19.0,148420
1878,150837,20.0,2,150391.0,3.3533834586466167,tsvr06,congruent,20.0,150837
1879,153026,21.0,2,152586.0,3.308270676691729,tsvr06,incongruent,21.0,153026
1880,155254,22.0,2,154820.0,3.263157894736842,tsvr06,incongruent,22.0,155254
1881,157682,23.0,2,157251.0,3.2406015037593985,tsvr06,none,23.0,157682
1882,160128,24.0,2,159681.0,3.3609022556390977,tsvr06,congruent,24.0,160128
1883,162781,25.0,2,162344.0,3.2857142857142856,tsvr06,none,25.0,162781
1884,165388,26.0,2,164959.0,3.225563909774436,tsvr06,incongruent,26.0,165388
1885,168341,27.0,2,167906.0,3.2706766917293235,tsvr06,incongruent,27.0,168341
1886,170981,28.0,2,170549.0,3.2481203007518795,tsvr06,congruent,28.0,170981
1887,173464,29.0,2,173030.0,3.263157894736842,tsvr06,incongruent,29.0,173464
1888,175661,30.0,2,175231.0,3.2330827067669174,tsvr06,congruent,30.0,175661
1889,177707,31.0,2,177276.0,3.2406015037593985,tsvr06,incongruent,31.0,177707
1890,179925,32.0,2,179486.0,3.300751879699248,tsvr06,congruent,32.0,179925
1891,182029,33.0,2,181592.0,3.2857142857142856,tsvr06,none,33.0,182029
1892,184717,34.0,2,184277.0,3.308270676691729,tsvr06,congruent,34.0,184717
1893,186688,35.0,2,99.0,1402.9248120300751,tsvr06,incongruent,35.0,186688
1894,186689,,2,,,tsvr06,,,186689
1895,190588,0.0,3,190096.0,3.699248120300752,tsvr06,none,0.0,190588
1896,192982,1.0,3,192504.0,3.593984962406015,tsvr06,none,1.0,192982
1897,196942,2.0,3,196492.0,3.3834586466165413,tsvr06,none,2.0,196942
1898,199498,3.0,3,198926.0,4.3007518796992485,tsvr06,incongruent,3.0,199498
1899,202530,4.0,3,201930.0,4.511278195488722,tsvr06,congruent,4.0,202530
1900,205272,5.0,3,204812.0,3.4586466165413534,tsvr06,congruent,5.0,205272
1901,207822,6.0,3,207340.0,3.6240601503759398,tsvr06,none,6.0,207822
1902,210628,7.0,3,210182.0,3.3533834586466167,tsvr06,none,7.0,210627
1903,213062,8.0,3,212637.0,3.1954887218045114,tsvr06,incongruent,8.0,213062
1904,216145,9.0,3,214862.0,9.646616541353383,tsvr06,congruent,9.0,216145
1905,221727,10.0,3,221275.0,3.398496240601504,tsvr06,incongruent,10.0,221727
1906,224490,11.0,3,224022.0,3.518796992481203,tsvr06,incongruent,11.0,224490
1907,227449,12.0,3,226951.0,3.744360902255639,tsvr06,none,12.0,227449
1908,230333,13.0,3,229880.0,3.406015037593985,tsvr06,none,13.0,230333
1909,232824,14.0,3,232399.0,3.1954887218045114,tsvr06,incongruent,14.0,232824
1910,235042,15.0,3,234601.0,3.3157894736842106,tsvr06,congruent,15.0,235042
1911,237858,16.0,3,237420.0,3.293233082706767,tsvr06,congruent,,
1912,240447,17.0,3,240009.0,3.293233082706767,tsvr06,congruent,16.0,240447
1913,245381,18.0,3,244924.0,3.43609022556391,tsvr06,congruent,17.0,245381
1914,248677,19.0,3,248245.0,3.2481203007518795,tsvr06,incongruent,18.0,248677
1915,251327,20.0,3,250887.0,3.308270676691729,tsvr06,none,19.0,251327
1916,253628,21.0,3,253196.0,3.2481203007518795,tsvr06,none,20.0,253628
1917,256865,22.0,3,256418.0,3.3609022556390977,tsvr06,congruent,21.0,256865
1918,259404,23.0,3,258966.0,3.293233082706767,tsvr06,congruent,22.0,259404
1919,269234,24.0,3,265651.0,26.93984962406015,tsvr06,incongruent,23.0,269234
1920,271555,25.0,3,271097.0,3.443609022556391,tsvr06,incongruent,24.0,271555
1921,274230,26.0,3,273759.0,3.5413533834586466,tsvr06,incongruent,,
1922,278388,27.0,3,277943.0,3.345864661654135,tsvr06,congruent,25.0,278388
1923,281184,28.0,3,280747.0,3.2857142857142856,tsvr06,congruent,26.0,281184
1924,283330,29.0,3,282885.0,3.345864661654135,tsvr06,none,27.0,283330
1925,285512,30.0,3,285024.0,3.669172932330827,tsvr06,incongruent,28.0,285512
1926,287678,31.0,3,287234.0,3.338345864661654,tsvr06,none,29.0,287678
1927,289881,32.0,3,289414.0,3.511278195488722,tsvr06,none,,
1928,292307,33.0,3,291869.0,3.293233082706767,tsvr06,incongruent,30.0,292307
1929,295063,34.0,3,294618.0,3.345864661654135,tsvr06,incongruent,,
1930,301969,35.0,3,297908.0,30.533834586466167,tsvr06,incongruent,31.0,301969
1931,2087,0.0,1,1657.0,3.2330827067669174,tsvr10,none,0.0,2087
1932,4187,1.0,1,3753.0,3.263157894736842,tsvr10,incongruent,1.0,4187
1933,7233,2.0,1,5864.0,10.293233082706767,tsvr10,congruent,2.0,7233
1934,10085,3.0,1,9658.0,3.210526315789474,tsvr10,congruent,3.0,10085
1935,12475,4.0,1,12052.0,3.180451127819549,tsvr10,none,4.0,12475
1936,14989,5.0,1,14556.0,3.255639097744361,tsvr10,incongruent,5.0,14989
1937,17300,6.0,1,16875.0,3.1954887218045114,tsvr10,none,6.0,17300
1938,19425,7.0,1,18997.0,3.218045112781955,tsvr10,none,7.0,19425
1939,21581,8.0,1,21154.0,3.210526315789474,tsvr10,none,8.0,21580
1940,24208,9.0,1,23402.0,6.06015037593985,tsvr10,congruent,,
1941,28224,10.0,1,27802.0,3.172932330827068,tsvr10,congruent,9.0,28224
1942,30830,11.0,1,30352.0,3.593984962406015,tsvr10,congruent,10.0,30830
1943,33200,12.0,1,32777.0,3.180451127819549,tsvr10,incongruent,11.0,33200
1944,35728,13.0,1,35314.0,3.112781954887218,tsvr10,incongruent,12.0,35728
1945,37805,14.0,1,37371.0,3.263157894736842,tsvr10,congruent,13.0,37805
1946,39967,15.0,1,39446.0,3.917293233082707,tsvr10,congruent,14.0,39967
1947,42289,16.0,1,41852.0,3.2857142857142856,tsvr10,congruent,15.0,42289
1948,45408,17.0,1,44972.0,3.2781954887218046,tsvr10,incongruent,16.0,45408
1949,47586,18.0,1,47136.0,3.3834586466165413,tsvr10,none,,
1950,50785,19.0,1,50361.0,3.18796992481203,tsvr10,none,17.0,50785
1951,53057,20.0,1,52628.0,3.225563909774436,tsvr10,congruent,18.0,53057
1952,56016,21.0,1,55249.0,5.7669172932330826,tsvr10,congruent,,
1953,62931,22.0,1,62497.0,3.263157894736842,tsvr10,incongruent,19.0,62931
1954,65161,23.0,1,64735.0,3.2030075187969924,tsvr10,none,20.0,65161
1955,67467,24.0,1,66980.0,3.661654135338346,tsvr10,incongruent,21.0,67467
1956,70964,25.0,1,70503.0,3.4661654135338344,tsvr10,incongruent,22.0,70964
1957,73183,26.0,1,72736.0,3.3609022556390977,tsvr10,none,,
1958,77448,27.0,1,76163.0,9.661654135338345,tsvr10,congruent,23.0,77448
1959,81011,28.0,1,80570.0,3.3157894736842106,tsvr10,none,24.0,81011
1960,85125,29.0,1,84678.0,3.3609022556390977,tsvr10,none,25.0,85125
1961,88595,30.0,1,88154.0,3.3157894736842106,tsvr10,congruent,,
1962,92406,31.0,1,91617.0,5.932330827067669,tsvr10,incongruent,26.0,92406
1963,95829,32.0,1,95381.0,3.3684210526315788,tsvr10,incongruent,27.0,95829
1964,100679,33.0,1,100223.0,3.4285714285714284,tsvr10,incongruent,28.0,100679
1965,105122,34.0,1,104005.0,8.398496240601503,tsvr10,incongruent,29.0,105122
1966,108456,35.0,1,99.0,814.7142857142857,tsvr10,none,30.0,108456
1967,110801,0.0,2,110348.0,3.406015037593985,tsvr10,congruent,0.0,110801
1968,113100,1.0,2,112664.0,3.2781954887218046,tsvr10,none,,
1969,115448,2.0,2,115017.0,3.2406015037593985,tsvr10,none,1.0,115448
1970,118336,3.0,2,117878.0,3.443609022556391,tsvr10,incongruent,2.0,118336
1971,120974,4.0,2,120546.0,3.218045112781955,tsvr10,congruent,3.0,120974
1972,124883,5.0,2,123679.0,9.052631578947368,tsvr10,congruent,4.0,124883
1973,127210,6.0,2,126748.0,3.473684210526316,tsvr10,none,5.0,127210
1974,129497,7.0,2,128982.0,3.8721804511278197,tsvr10,none,6.0,129497
1975,132037,8.0,2,131602.0,3.2706766917293235,tsvr10,congruent,7.0,132037
1976,134156,9.0,2,133713.0,3.330827067669173,tsvr10,none,8.0,134156
1977,136217,10.0,2,135780.0,3.2857142857142856,tsvr10,incongruent,9.0,136217
1978,138311,11.0,2,137870.0,3.3157894736842106,tsvr10,congruent,10.0,138311
1979,140524,12.0,2,139949.0,4.323308270676692,tsvr10,incongruent,11.0,140524
1980,142781,13.0,2,142346.0,3.2706766917293235,tsvr10,incongruent,12.0,142781
1981,144973,14.0,2,144527.0,3.3533834586466167,tsvr10,incongruent,,
